1,0,1.0,0
4,3,1.0,0
0,0,1.0,0
6,3,1.0,0
2,1,1.0,0
4,1,1.0,0
0,0,1.0,0
2,0,1.0,0
8,2,1.0,0
2,0,1.0,0
2,0,1.0,0
4,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
6,0,1.0,0
10,0,1.0,0
4,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
4,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
4,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
4,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
409,408,0.0,1
130,130,0.0,1
131,131,0.0,1
131,131,0.0,1
130,130,0.0,1
131,131,0.0,1
130,130,0.0,1
131,131,0.0,1
81,81,0.0,1
84,84,0.0,1
99,99,0.0,1
98,98,0.0,1
98,98,0.0,1
98,98,0.0,1
99,99,0.0,1
98,98,0.0,1
98,98,0.0,1
98,98,0.0,1
98,98,0.0,1
44,44,0.0,1
79,79,0.0,1
79,79,0.0,1
79,79,0.0,1
79,79,0.0,1
79,79,0.0,1
79,79,0.0,1
79,79,0.0,1
79,79,0.0,1
79,79,0.0,1
78,78,0.0,1
79,79,0.0,1
79,79,0.0,1
41,41,0.0,1
64,64,0.0,1
66,66,0.0,1
66,66,0.0,1
66,66,0.0,1
66,66,0.0,1
66,66,0.0,1
66,66,0.0,1
66,66,0.0,1
66,66,0.0,1
4390,4389,0.0,1
195,195,0.0,1
195,195,0.0,1
194,194,0.0,1
86,86,0.0,1
131,131,0.0,1
131,131,0.0,1
131,131,0.0,1
131,131,0.0,1
130,130,0.0,1
131,131,0.0,1
131,131,0.0,1
70,70,0.0,1
93,93,0.0,1
98,98,0.0,1
99,99,0.0,1
99,99,0.0,1
98,98,0.0,1
99,99,0.0,1
7,7,0.0,1
190,190,0.0,1
97,97,0.0,1
10,10,0.0,1
101,101,0.0,1
47,47,0.0,1
135,135,0.0,1
30,30,0.0,1
91,91,0.0,1
93,93,0.0,1
126,126,0.0,1
41,41,0.0,1
93,93,0.0,1
90,90,0.0,1
85,85,0.0,1
98,98,0.0,1
80,80,0.0,1
61,61,0.0,1
92,92,0.0,1
92,92,0.0,1
73,73,0.0,1
95,95,0.0,1
94,94,0.0,1
94,94,0.0,1
113,113,0.0,1
104,104,0.0,1
114,114,0.0,1
68,68,0.0,1
90,90,0.0,1
90,90,0.0,1
111,111,0.0,1
101,101,0.0,1
101,101,0.0,1
101,101,0.0,1
74,74,0.0,1
96,96,0.0,1
109,109,0.0,1
102,102,0.0,1
85,85,0.0,1
101,101,0.0,1
91,91,0.0,1
89,89,0.0,1
105,105,0.0,1
89,89,0.0,1
99,99,0.0,1
104,104,0.0,1
106,106,0.0,1
111,111,0.0,1
80,80,0.0,1
100,100,0.0,1
99,99,0.0,1
101,101,0.0,1
98,98,0.0,1
72,72,0.0,1
87,87,0.0,1
92,92,0.0,1
95,95,0.0,1
97,97,0.0,1
99,99,0.0,1
88,88,0.0,1
122,122,0.0,1
11859,257,0.0,1
389,388,0.005154639175257732,1
194,194,0.003436426116838488,1
194,194,0.002577319587628866,1
194,194,0.002061855670103093,1
73,73,0.0019175455417066154,1
131,131,0.0017035775127768314,1
130,130,0.0015337423312883436,1
131,131,0.0013937282229965157,1
130,130,0.0012779552715654952,1
130,130,0.0011799410029498525,1
130,130,0.001095890410958904,1
131,131,0.0010224948875255625,1
59,59,0.0009925558312655087,1
98,98,0.000946521533364884,1
98,98,0.0009045680687471732,1
98,98,0.0008661758336942399,1
99,99,0.0008305647840531562,1
98,98,0.0007980845969672786,1
98,98,0.0007680491551459293,1
98,98,0.0007401924500370096,1
98,98,0.0007142857142857143,1
99,99,0.0006898930665746809,1
98,98,0.000667334000667334,1
39,39,0.0006587615283267457,1
79,79,0.0006420545746388443,1
80,80,0.0006259780907668231,1
79,79,0.0006108735491753207,1
79,79,0.0005964807634953773,1
79,79,0.0005827505827505828,1
78,78,0.0005698005698005698,1
79,79,0.0005572582892170521,1
79,79,0.0005452562704471102,1
79,79,0.0005337603416066186,1
79,79,0.0005227391531625719,1
78,78,0.0005122950819672131,1
79,79,0.0005021340697966357,1
34,34,0.0004978839930296241,1
66,66,0.0004898359049718344,1
66,66,0.00048204386599180526,1
66,66,0.00047449584816132857,1
66,66,0.000467180565288484,1
66,66,0.00046008741660915573,1
66,66,0.00045320643553138455,1
66,66,0.00044652824291136416,1
65,65,0.00044014084507042255,1
66,66,0.0004338394793926247,1
66,66,0.000427715996578272,1
66,66,0.00042176296921130323,1
66,66,0.00041597337770382697,1
66,66,0.0004103405826836274,1
65,65,0.00040494027130998176,1
63,63,0.00039984006397441024,1
30,30,0.000397456279809221,1
57,57,0.00039300451955197487,1
56,56,0.00038872691933916425,1
57,57,0.00038446751249519417,1
57,57,0.00038030043734550294,1
56,56,0.00037629350893697084,1
57,57,0.00037230081906180194,1
57,57,0.0003683919690550746,1
56,56,0.00036463081130355516,1
57,57,0.00036088054853843375,1
57,57,0.0003572066440435792,1
56,56,0.00035366931918656057,1
57,57,0.00035014005602240897,1
56,56,0.00034674063800277393,1
57,57,0.00034334763948497857,1
57,57,0.00034002040122407346,1
56,56,0.0003368137420006736,1
57,57,0.0003336113427856547,1
25,25,0.0003322259136212625,1
49,49,0.00032954358213873783,1
50,50,0.0003268507926131721,1
50,50,0.0003242016534284325,1
49,49,0.000321646831778707,1
50,50,0.0003190810465858328,1
49,49,0.00031660598385309483,1
50,50,0.00031411967959792684,1
50,50,0.0003116721209287829,1
49,49,0.0003093102381688834,1
50,50,0.0003069367710251688,1
50,50,0.0003045994517209869,1
49,49,0.0003023431594860166,1
50,50,0.0003000750187546887,1
50,50,0.0002978406552494416,1
49,49,0.00029568302779420464,1
50,50,0.000293513354857646,1
50,50,0.0002913752913752914,1
49,49,0.0002893099956603501,1
50,50,0.0002872325147206664,1
39,39,0.00028563267637817766,1
31,31,0.00028437366699843596,1
44,44,0.00028260562385191464,1
45,45,0.0002808199943836001,1
9,9,0.0002804655728509325,1
37,37,0.00027901785714285713,1
89,89,0.00027559597629874606,1
2,2,0.00027552004408320705,1
90,90,0.00027214587018641994,1
2,2,0.00027207182696231805,1
87,87,0.00026888948642108095,1
13,13,0.0002684203462622467,1
32,32,0.00026727248429774154,1
30,30,0.0002662052442433116,1
46,46,0.00026458526260087314,1
48,48,0.0002629157355067701,1
45,45,0.00026136957658128593,1
46,46,0.0002598077422707197,1
47,47,0.0002582311168495804,1
42,42,0.0002568383202773854,1
40,40,0.00025552574421873004,1
43,43,0.00025412960609911054,1
46,46,0.00025265285497726126,1
44,44,0.0002512562814070352,1
42,42,0.00024993751562109475,1
29,29,0.00024903498941601296,1
49,49,0.00024752475247524753,1
51,51,0.0002459722051408191,1
40,40,0.00024476808224207564,1
41,41,0.00024354603019970775,1
46,46,0.0002421893921046258,1
54,54,0.00024061597690086623,1
50,50,0.00023917723032767282,1
53,53,0.00023767082590612002,1
55,55,0.0002361275088547816,1
32,32,0.0002352387673488591,1
226,226,0.00022914757103574703,1
268,268,0.00022232103156958648,1
274,274,0.0002157497303128371,1
232,232,0.00021048200378867606,1
166,166,0.0002068680182043856,1
242,242,0.00020181634712411706,1
211,211,0.00019760893192372295,1
257,257,0.0001927153594141453,1
188,188,0.0001892863903085368,1
224,224,0.00018535681186283596,1
237,237,0.00018137299356125872,1
236,236,0.00017757258279321673,1
216,216,0.00017423120480878124,1
151,151,0.00017196904557179707,1
212,212,0.00016889039013680122,1
177,177,0.00016640319494134288,1
232,232,0.00016325197943025058,1
218,218,0.00016039778651054615,1
143,143,0.0001585791309863622,1
177,177,0.0001563843928375948,1
201,201,0.00015396458814472672,1
195,195,0.00015168752370117556,1
212,212,0.00014928715384041204,1
173,173,0.00014738393515106854,1
204,204,0.0001452011035283868,1
111,111,0.00014404033129276198,1
80,80,0.00014321518080916577,1
58,58,0.00014262283391570991,1
152,152,0.00014109347442680775,1
150,150,0.00013961605584642233,1
20,20,0.0001394214011850819,1
99,99,0.00013846579894765993,1
58,58,0.00013791201213625708,1
34,34,0.0001375894331315355,1
51,51,0.00013710838417769247,1
79,79,0.00013636983499249966,1
62,62,0.00013579576317218902,1
142,142,0.00013449899125756557,1
70,70,0.00013386880856760375,1
47,47,0.0001334489891239074,1
49,49,0.00013301409949454643,1
61,61,0.00013247665099026297,1
82,82,0.00013176098557217208,1
172,172,0.0001302846720083382,1
63,63,0.0001297521733489036,1
3,3,0.00012972692482324707,1
43,43,0.000129366106080207,1
23,23,0.00012917393270038107,1
11451,129,7.425558773297691e-05,1
-11322,0,0.00012810658467845247,1
9,7,1.0,0
2,0,1.0,0
6,1,1.0,0
0,0,1.0,0
6,1,1.0,0
6,0,1.0,0
4,1,1.0,0
4,0,1.0,0
2,0,1.0,0
4,0,1.0,0
0,0,1.0,0
6,0,1.0,0
0,0,1.0,0
6,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
4,0,1.0,0
2,0,1.0,0
4,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
4,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
2,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
0,0,1.0,0
